name,institution,scholarship_level,match_status,lattes_code,lattes_name,public_lattes_id,lattes_url,photo_url,last_updated,orcid,summary,full_cv_text_length,looks_like_full_cv,blocked_or_invalid,sections_count,detail_json_path,raw_html_path,raw_text_path,error
José Antonio Fernandes de Macêdo,UFC,PQ-C,matched,K4737328P5,José Antonio Fernandes de Macêdo,5801731850423324,http://lattes.cnpq.br/5801731850423324,http://servicosweb.cnpq.br/wspessoa/servletrecuperafoto?tipo=1&id=K4737328P5,25/02/2026,https://orcid.org/0000-0002-0661-2978,"Jose Macedo é professor titular do Departamento de Computação da Universidade Federal do Ceará. Desde 2009 é pesquisador de produtividade do CNPq. José Macedo concluiu mestrado e doutorado pela Pontifícia Universidade Católica do Rio de Janeiro, realizando doutorado sanduíche na École Nationale Supérieure des Télécommunications Bretagne na Franca. Foi pesquisador senior na École Polytechnique Fédéral de Lausanne (EPFL-Suiça) no período de 2006-2009, onde lecionou e realizou pesquisas. O foco de sua pesquisa é processamento de grandes volumes de dados (Big Data) aliando às técnicas e métodos de inteligência artificial. Publicou mais de 200 artigos em conferências e revistas qualificadas. Na UFC, foi coordenador da pós-graduação do programa de mestrado e doutorado do Departamento de Computação da UFC, e foi diretor da Superintendencia da Tecnologia da Informação da Universidade do Ceará por dois anos. Entre 2017 e 2023 foi cientista-chefe do governo do Ceará, liderando projetos nas áreas de Segurança Pública, Inovação e Transformação Digital. Atualmente coordena projetos nas áreas da educação, segurança cibernética e saúde. (Texto informado pelo autor)",241963,True,False,14,scrape_results/lattes_full/20260526_212601/raw/K4737328P5_Jos_Antonio_Fernandes_de_Mac_do/full_profile.json,scrape_results/lattes_full/20260526_212601/raw/K4737328P5_Jos_Antonio_Fernandes_de_Mac_do/full_cv.html,scrape_results/lattes_full/20260526_212601/raw/K4737328P5_Jos_Antonio_Fernandes_de_Mac_do/full_cv.txt,
José Augusto Miranda Nacif,UFV,PQ-2,matched,K4775735H8,José Augusto Miranda Nacif,1946315322575953,http://lattes.cnpq.br/1946315322575953,http://servicosweb.cnpq.br/wspessoa/servletrecuperafoto?tipo=1&id=K4775735H8,05/03/2026,https://orcid.org/0000-0003-0703-5620,"José Augusto Miranda Nacif possui mestrado e doutorado em Ciência da Computação pela Universidade Federal de Minas Gerais. Atua como professor na área de Ciência da Computação no Campus UFV-Florestal da Universidade Federal de Viçosa desde 2010. Suas áreas de interesse são Internet das Coisas, Electronic Design Automation, Aprendizado de Máquina Aplicado e redes Blockchain, principalmente na temática de segurança de contratos inteligentes. (Texto informado pelo autor)",207372,True,False,13,scrape_results/lattes_full/20260526_212601/raw/K4775735H8_Jos_Augusto_Miranda_Nacif/full_profile.json,scrape_results/lattes_full/20260526_212601/raw/K4775735H8_Jos_Augusto_Miranda_Nacif/full_cv.html,scrape_results/lattes_full/20260526_212601/raw/K4775735H8_Jos_Augusto_Miranda_Nacif/full_cv.txt,
José Fernando Rodrigues Júnior,USP,PQ-C,matched,K4766715U9,José Fernando Rodrigues Júnior,9347760158370905,http://lattes.cnpq.br/9347760158370905,http://servicosweb.cnpq.br/wspessoa/servletrecuperafoto?tipo=1&id=K4766715U9,28/04/2026,,"possui Bacharelado (2001), Mestrado (2003), Doutorado (2007) e Pós-Doutorado (2009) em Ciências de Computação e Matemática Computacional pela Universidade de São Paulo; participou do programa de doutorado com estágio no exterior da CAPES (2005-2006), na Universidade Carnegie Mellon em Pittsburgh, PA, EUA. Atualmente é professor Associado MS5.3 do Instituto de Ciências Matemáticas e de Computação da Universidade de São Paulo, campus São Carlos. Durante o período entre 2019 e 2020, realizou período de pós-doutorado na Universidade Grenoble-Alpes, França onde especializou-se em Inteligência Artificial aplicada à medicina, tendo publicado uma dezena de trabalhos que vão desde medicina preditiva até classificação de patologias. É membro da Sociedade Brasileira de Computação (SBC), e também um revisor regular e autor em sua área, tendo contribuído com publicações em grandes periódicos e conferências. Suas atividades profissionais têm foco em Ciência Analítica, Processamento de Imagens, e em Bancos de Dados, atuando principalmente nos temas de análise visual de dados (computação gráfica aplicada a bancos de dados), aprendizado de máquina, inteligência artificial, e ciência analítica com aplicação destas técnicas nos domínios de medicina, agricultura, e aprendizado eletrônico. (Texto informado pelo autor)",158648,True,False,13,scrape_results/lattes_full/20260526_212601/raw/K4766715U9_Jos_Fernando_Rodrigues_J_nior/full_profile.json,scrape_results/lattes_full/20260526_212601/raw/K4766715U9_Jos_Fernando_Rodrigues_J_nior/full_cv.html,scrape_results/lattes_full/20260526_212601/raw/K4766715U9_Jos_Fernando_Rodrigues_J_nior/full_cv.txt,
José Ferreira de Rezende,UFRJ,PQ-1D,matched,K4785678P8,José Ferreira de Rezende,8588117212005149,http://lattes.cnpq.br/8588117212005149,http://servicosweb.cnpq.br/wspessoa/servletrecuperafoto?tipo=1&id=K4785678P8,12/04/2026,https://orcid.org/0000-0002-5660-6488,"possui graduação em Engenharia Eletrônica pela Universidade Federal do Rio de Janeiro (1988), mestrado em Engenharia Elétrica pela Universidade Federal do Rio de Janeiro (1992) e doutorado em Ciência da Computação pela Universite de Paris VI (Pierre et Marie Curie) (1997). Atualmente, é Professor Associado IV do Programa de Engenharia de Sistemas e Computação da COPPE/UFRJ. Tem experiência na área de Teleinformática, atuando principalmente nos seguintes temas de pesquisa: QoS na Internet, Internet do Futuro, redes de alta velocidade, redes móveis, redes de sensores sem fio, experimentação remota e avaliação de desempenho. (Texto informado pelo autor)",140334,True,False,13,scrape_results/lattes_full/20260526_212601/raw/K4785678P8_Jos_Ferreira_de_Rezende/full_profile.json,scrape_results/lattes_full/20260526_212601/raw/K4785678P8_Jos_Ferreira_de_Rezende/full_cv.html,scrape_results/lattes_full/20260526_212601/raw/K4785678P8_Jos_Ferreira_de_Rezende/full_cv.txt,
Jose Maria Nazar David,UFJF,PQ-C,matched,K4723308J4,Jose Maria Nazar David,3640497501056163,http://lattes.cnpq.br/3640497501056163,http://servicosweb.cnpq.br/wspessoa/servletrecuperafoto?tipo=1&id=K4723308J4,21/05/2026,https://orcid.org/0000-0002-3378-015X,"Possui graduação em Engenharia Elétrica pelo Instituto Militar de Engenharia (1983), mestrado (1991) e doutorado (2004) em Engenharia de Sistemas e Computação pela COPPE/Universidade Federal do Rio de Janeiro. Atualmente é professor associado e membro do Programa de Pós-graduação em Ciência da Computação, do Programa de Pós-graduação em Educação Matemática da Universidade Federal de Juiz de Fora, e pesquisador do CNPq. Recebeu alguns prêmios em Concursos de Teses e Dissertações, destacando-se: (i) 2025, 1o. lugar, coorientador em trabalho no concurso de Teses e Dissertações do Simpósio Brasileiro de Banco de Dados (categoria dissertação); (ii) 2025, 2o. lugar, como orientador de trabalho no concurso de Teses e Dissertações do Simpósio Brasileiro de Sistemas de Informação (categoria dissertação ); (iii) 2024, 1o lugar, como orientador de trabalho no concurso de Teses e Dissertações do Simpósio Brasileiro de Engenharia de Software (categoria dissertação). Adicionalmente, em 2025 recebeu o 1o. lugar Prêmio Jabuti Acadêmico Categoria Ciências Agrárias e Ciências Ambientais com o Livro Agricultura de Precisão: Um Novo Olhar na Era digital contribuindo como autor de um dos capítulos do livro. Em 2012 recebeu o 3o. lugar - Prêmio Jabuti, Categoria Tecnologia e Informática, com o livro Sistemas Colaborativos, contribuindo como autor de um dos capítulos do livro. É membro da Câmara de Ciência e Engenharia da Computação - FAPEMIG, membro do corpo editorial das revista iSys, membro da Sociedade Brasileira de Computação (SBC), e membro do Comitê Gestor da Comissão Especial de Sistemas de Informação da SBC (2025-2026). Foi General Chair do Simpósio Brasileiro de Sistemas de Informação 2024. Tem experiência na área de Ciência da Computação, com ênfase em Engenharia de Software, atuando principalmente nos seguintes temas: sistemas colaborativos, desenvolvimento global de software, arquitetura de software, manutenção e evolução de software, informática na educação, internet of things (IoT) e ecossistemas de software. (Texto informado pelo autor)",332549,True,False,13,scrape_results/lattes_full/20260526_212601/raw/K4723308J4_Jose_Maria_Nazar_David/full_profile.json,scrape_results/lattes_full/20260526_212601/raw/K4723308J4_Jose_Maria_Nazar_David/full_cv.html,scrape_results/lattes_full/20260526_212601/raw/K4723308J4_Jose_Maria_Nazar_David/full_cv.txt,
Jose Neuman de Souza,UFC,PQ-1C,matched,K4787835T7,Jose Neuman de Souza,3614256141054800,http://lattes.cnpq.br/3614256141054800,http://servicosweb.cnpq.br/wspessoa/servletrecuperafoto?tipo=1&id=K4787835T7,05/05/2026,https://orcid.org/0000-0002-6393-8747,"Professor TITULAR-LIVRE da Universidade Federal do Ceará. Possui GRADUAÇÃO em Engenharia Civil pela Universidade Federal do Ceará (1984), MESTRADO em Ciência da Computação pela Universidade Federal da Paraíba (1989), campus de Campina Grande, DOUTORADO em Informatique - Université Paris-SORBONNE (UPMC - Paris VI), 1994, França, e desenvolveu atividades de PÓS-DOUTORADO SÊNIOR (2008-2009) no LNCC-Laboratório Nacional de Computação Científica, Petrópolis, Rio de Janeiro. Editor Sênior no corpo editorial (board) do Journal of Network and Computer Applications (ISSN: 1084-8045, Elsevier). Membro efetivo do corpo editorial dos períodicos (Elsevier) Computer Communications (ISSN: 0140-3664) e Computer Networks (ISSN: 1389-1286) e International Journal (Wiley InterScience) of Network Management (ISSN: 1099-1190). Tem experiência na área de Ciência da Computação, com ênfase em Teleinformática, atuando principalmente nos seguintes temas: redes de computadores, gerência de redes, sistemas de informaçao, grades e nuvens computacionais. Membro da Diretoria do LARC-Laboratório Nacional de Redes de Computadores no período de 1999 a 2005 e seu representante no Conselho de Administração da Associação RNP - AsRNP de 2000 a 2005. Professor convidado na Universidade de Versailles Saint Quentin en Yvelines (França, 2001), Universidade de Paris Nord (Paris XIII) (França, 2005, 2006, 2008 e 2009), Universidade de Ottawa (Canadá, 2007), Universidade de Evry Val d'Essonne (França, 2011) e pesquisador convidado CNRS na Universidade de Bordeaux I (França, 2010). Membro Titulan da Academia Cearense de Ciências (ACECI), ocupante da cadeira no. 4 a partir de 15/06/2022. Representante brasileiro no IFIP/TC6 (Communication Systems) a partir de 1999. Titular do Comitê de Assessoramento de Ciência da Computação (CA-CC) no CNPq, com mandato de 01/07/2022 até 30/06/2025. Recebeu em 2014 ''IEEE Communications Society Outstanding Leadership Award'' (Texto informado pelo autor)",247784,True,False,13,scrape_results/lattes_full/20260526_212601/raw/K4787835T7_Jose_Neuman_de_Souza/full_profile.json,scrape_results/lattes_full/20260526_212601/raw/K4787835T7_Jose_Neuman_de_Souza/full_cv.html,scrape_results/lattes_full/20260526_212601/raw/K4787835T7_Jose_Neuman_de_Souza/full_cv.txt,
José Palazzo Moreira de Oliveira,UFRGS,PQ-SR,matched,K4783549P2,José Palazzo Moreira de Oliveira,5558354805733623,http://lattes.cnpq.br/5558354805733623,http://servicosweb.cnpq.br/wspessoa/servletrecuperafoto?tipo=1&id=K4783549P2,18/05/2026,,"José Palazzo Moreira de Oliveira é Professor Titular do Instituto de Informática da UFRGS (atuando como Docente Convidado). É orientador de mestrado e doutorado no PPGCC/UFRGS. Possui graduação em Engenharia Elétrica pela Universidade Federal do Rio Grande do Sul (1968), mestrado em Ciências da Computação pela Universidade Federal do Rio Grande do Sul (1976) e doutorado em Informática pelo Instituto Nacional Politécnico de Grenoble (1984). Tem experiência na área de Ciência da Computação, com ênfase em Sistemas de Informação, atuando principalmente nos seguintes temas: ontologia, modelagem conceitual, ensino a distância, banco de dados, sistemas de informação e sistemas na Web. Foi Coordenador do PPGC/UFRGS, participou da criação dos programas de doutorado em Computação e Administração da UFRGS, foi vice-presidente e membro da Câmara de PG da UFRGS, membro do Comitê Assessor em Ciência da Computação do CNPq - CA-CC, coordenador do Comitê de Matemática, Estatística e Computação - MEC - da Fundação de Amparo à Pesquisa do RS - FAPERGS, implantou o Curso de Informática Instrumental para professores do Ensino Médio oferecido pela UFRGS para a UAB. Foi coordenador e membro da Comissão Especial de Banco de dados da SBC tendo implantado o primeiro workshop de Teses e Dissertações do SBBD, foi membro da Comissão de Educação e Conselheiro da SBC. Recebeu o prêmio Pesquisador Homenageado do Ano, no Simpósio Brasileiro de BD de 2017 e o Prêmio Newton Faller de 2018 que homenageia membros da Sociedade Brasileira de Computação (SBC) que se distinguiram ao longo de sua vida por serviços prestados à SBC. Recebeu o título de ER Fellow em 2020 por sua contribuição para a comunidade de Modelagem Conceitual. Pesquisador I do CNPq por 22 anos e a partir de março de 2023 Pesquisador Sênior.---------------------------NOTA: Devido à interpretação do DOI e a restrições de integridade criadas no sistema Lattes algumas publicações em Conferências estão classificadas como capítulos de livro o que impede a utilização do DOI. è necessária uma atualização do Sistema Lattes onde seja entendido que um Objeto Bibliográfico, aqui representado pelo DOI, e a origem da publicação são coisas diferentes.. (Texto informado pelo autor)",311240,True,False,13,scrape_results/lattes_full/20260526_212601/raw/K4783549P2_Jos_Palazzo_Moreira_de_Oliveira/full_profile.json,scrape_results/lattes_full/20260526_212601/raw/K4783549P2_Jos_Palazzo_Moreira_de_Oliveira/full_cv.html,scrape_results/lattes_full/20260526_212601/raw/K4783549P2_Jos_Palazzo_Moreira_de_Oliveira/full_cv.txt,
José Viterbo Filho,UFF,PQ-C,matched,K4774943D9,José Viterbo Filho,8721187139726277,http://lattes.cnpq.br/8721187139726277,http://servicosweb.cnpq.br/wspessoa/servletrecuperafoto?tipo=1&id=K4774943D9,27/01/2026,https://orcid.org/0000-0002-0339-6624,"José Viterbo é graduado em Engenharia Elétrica (com ênfase em Computação) pela Escola Politécnica da Universidade de São Paulo, possui Mestrado em Computação, pela Universidade Federal Fluminense, e doutorado em Informática, pela Pontifícia Universidade Católica do Rio de Janeiro. Atualmente é Professor Associado no Instituto de Computação da Universidade Federal Fluminense (IC/UFF). É um dos coordenadores do Núcleo de Análise de Dados para a Cidadania (D4Ctz) e pesquisador colaborador no Laboratório de Documentação Ativa e Design Inteligente (ADDLabs), ambos na mesma universidade. Além disso, é Diretor de Publicações da Sociedade Brasileira de Computação (SBC) desde 2013. Atua no Programa de Pós-Graduação em Computação da UFF (PPGC/UFF), onde desenvolve pesquisas na área de inteligência coletiva, governo eletrônico, análise e gestão de dados abertos e computação ubíqua. Página no Google Scholar: https://scholar.google.com.br/citations?user=twAYAPsAAAAJ. (Texto informado pelo autor)",255592,True,False,13,scrape_results/lattes_full/20260526_212601/raw/K4774943D9_Jos_Viterbo_Filho/full_profile.json,scrape_results/lattes_full/20260526_212601/raw/K4774943D9_Jos_Viterbo_Filho/full_cv.html,scrape_results/lattes_full/20260526_212601/raw/K4774943D9_Jos_Viterbo_Filho/full_cv.txt,
Judith Kelner,UFPE,PQ-1D,matched,K4787292T5,Judith Kelner,7532050172035129,http://lattes.cnpq.br/7532050172035129,http://servicosweb.cnpq.br/wspessoa/servletrecuperafoto?tipo=1&id=K4787292T5,19/05/2026,,"Possui graduação em Engenharia Civil pela Universidade Federal de Pernambuco (1976), mestrado em Ciências da Computação pela Universidade Federal de Pernambuco (1981) e doutorado em Computer Science - University of Kent at Canterbury (1993). Atualmente é professora titular do Centro de Informática da Universidade Federal de Pernambuco, ministrando disciplinas com ênfase em interação humano robô (HRI) e interfaces avançadas. Na pesquisa seus interesses incluem áreas como: visão computacional, visualização de dados, interfaces avançadas, virtualização, SDN e Internet das Coisas. Fundou em 1998 o Grupo de Pesquisa em Realidade Virtual e Multimídia (GRVM), liderando desde então a equipe de pesquisadores desse grupo. Desde de 2020 é membro titular da Academia Pernambucana de Ciências. Já coordenou e coordena diversos projetos de pesquisa nas áreas de HRI, robôs sociais, visão computacional aplicada a área de petróleo, Internet das Coisas, visualização interativa de dados na área de saúde e sistemas multimídia, com parcerias nacionais e internacionais. Participa de diversos comitês de avaliação de projetos tanto no âmbito nacional como no internacional, tais como: chamadas de cooperação internacional do CNPq, Lei do Bem do MCTI, prêmio Capes de tese de doutorado, CYTED e CONACYT. (Texto informado pelo autor)",342444,True,False,13,scrape_results/lattes_full/20260526_212601/raw/K4787292T5_Judith_Kelner/full_profile.json,scrape_results/lattes_full/20260526_212601/raw/K4787292T5_Judith_Kelner/full_cv.html,scrape_results/lattes_full/20260526_212601/raw/K4787292T5_Judith_Kelner/full_cv.txt,
Juliano Araujo Wickboldt,UFRGS,PQ-C,matched,K4207289T0,Juliano Araujo Wickboldt,9858319665065036,http://lattes.cnpq.br/9858319665065036,http://servicosweb.cnpq.br/wspessoa/servletrecuperafoto?tipo=1&id=K4207289T0,22/05/2026,http://orcid.org/0000-0002-7686-8370,"Juliano é Professor Adjunto na Universidade Federal do Rio Grande do Sul (UFRGS). Possui graduação em Ciência da Computação pela Pontifícia Universidade Católica do Rio Grande do Sul (PUCRS) (2006), mestrado e doutorado também em computação pela UFRGS. Foi por dois anos pós-doutorando também na UFRGS. Tem experiência na área de Ciência da Computação, com ênfase em Gerenciamento de Redes e Computação em Nuvem e Borda, atuando principalmente nos seguintes temas: Gerenciamento de Infraestrutura Virtual em Nuvem, Gerenciamento de Mudança, Redes Definidas por Software, Virtualização de Funções de Rede e tecnologias para IoT e 5G. (Texto informado pelo autor)",115479,True,False,13,scrape_results/lattes_full/20260526_212601/raw/K4207289T0_Juliano_Araujo_Wickboldt/full_profile.json,scrape_results/lattes_full/20260526_212601/raw/K4207289T0_Juliano_Araujo_Wickboldt/full_cv.html,scrape_results/lattes_full/20260526_212601/raw/K4207289T0_Juliano_Araujo_Wickboldt/full_cv.txt,
Julio Cesar dos Reis,UNICAMP,PQ-C,matched,K4232813J4,Julio Cesar dos Reis,2971609673131726,http://lattes.cnpq.br/2971609673131726,http://servicosweb.cnpq.br/wspessoa/servletrecuperafoto?tipo=1&id=K4232813J4,06/11/2025,https://orcid.org/0000-0002-9545-2098,"Julio Cesar é Professor Associado no Instituto de Computação da Universidade Estadual de Campinas (UNICAMP) e atual Coordenador do Núcleo de Informática Aplicada à Educação (NIED/UNICAMP). Foi Pesquisador Assistente no Luxembourg Institute of Science and Technology, Luxemburgo. É Livre-Docente em Ciência da Computação pela UNICAMP (2020), Doutor em Ciência da Computação pela Universidade de Paris-Sud XI, França (2014), Mestre em Ciência da Computação pelo IC/UNICAMP (2011) e Tecnólogo em Informática pela Faculdade de Tecnologia da UNICAMP (2008). Seus interesses de pesquisa incluem Grafos de Conhecimento, Ontologias Computacionais, Recuperação e Representação Semântica de Informação, Entendimento de Linguagem Natural, Inteligência Artificial Generativa e Agêntica, além de Tecnologias Digitais na Educação e Interação Humano-Computador. (Texto informado pelo autor)",201334,True,False,13,scrape_results/lattes_full/20260526_212601/raw/K4232813J4_Julio_Cesar_dos_Reis/full_profile.json,scrape_results/lattes_full/20260526_212601/raw/K4232813J4_Julio_Cesar_dos_Reis/full_cv.html,scrape_results/lattes_full/20260526_212601/raw/K4232813J4_Julio_Cesar_dos_Reis/full_cv.txt,
Julio Cesar Sampaio do Prado Leite,UFBA,PQ-SR,matched,K4787917U0,Julio Cesar Sampaio do Prado Leite,6871006250321522,http://lattes.cnpq.br/6871006250321522,http://servicosweb.cnpq.br/wspessoa/servletrecuperafoto?tipo=1&id=K4787917U0,12/02/2026,,"IEEE Lifetime Member. Membro fundador da SBC. Recebeu em 2017 o prêmio da IEEE Computer Society (Requirements Engineering) ''Lifetime Service Award''. Membro do Working Group 2.9 (Software Requirements Engineering) da IFIP (International Federation for Information Processing), sendo um dos fundadores da área de Engenharia de Requisitos. Tem participação ativa nessa área; quer como membro do corpo editorial do Requirements Engineering Journal da Springer, quer como membro, desde de 1993, do comitê de programa da conferência internacional de requisitos (RE). Além da Engenharia de Requisitos, tem trabalhado em outras áreas, principalmente em reuso de software; tendo sido o General Chair da ICSR e da RE-13. Cientista do Nosso Estado (1999, 2007, 2009 e 2015), professor visitante da Universidade de São Paulo(ICMC), professor visitante da Universität Kaiserslautern, cientista visitante do Fraunhofer IESE, professor convidado da ECI da Universidad de Buenos Aires, visiting scholar na University of Toronto, cientista visitante do Projeto Lucretius - Università degli Studi di Trento e professor visitante do Instituto de Computação da UFBA. É membro da Association for Computing Machinery, participou do conselho da SBC entre 1996 e 2000. Convidado para 7 seminários Dagstuhl. É Co-editor do livro Perspectives on Software Requirements e co-fundador da série WER (Workshop em Engenharia de Requisitos) e da série FEES (Fórum de Educação em Engenharia de Software) e da série WTranS (Workshop de Transparência em Sistemas). Autor do livro:'' Livro Vivo: Engenharia de Requisitos''. Co-autor do livro: Gestión De Requisitos Para La Ingeniería De Software. 1. ed. Buenos Aires: AlfaOmega, 2025. (Texto informado pelo autor)",245918,True,False,13,scrape_results/lattes_full/20260526_212601/raw/K4787917U0_Julio_Cesar_Sampaio_do_Prado_Leite/full_profile.json,scrape_results/lattes_full/20260526_212601/raw/K4787917U0_Julio_Cesar_Sampaio_do_Prado_Leite/full_cv.html,scrape_results/lattes_full/20260526_212601/raw/K4787917U0_Julio_Cesar_Sampaio_do_Prado_Leite/full_cv.txt,
Júlio César Silva Araújo,UFC,PQ-C,matched,K4137385U7,Júlio César Silva Araújo,7659965567201224,http://lattes.cnpq.br/7659965567201224,http://servicosweb.cnpq.br/wspessoa/servletrecuperafoto?tipo=1&id=K4137385U7,17/05/2026,https://orcid.org/0000-0001-7074-2753,"Bacharel em Computação pela Universidade Federal do Ceará (2003-2006) e mestre em Ciência da Computação pela mesma universidade (2007-2009). Doutor em Ciência da Computação pela Universidade Federal do Ceará e pela Université de Nice-Sophia Antipolis (co-tutela, 2009-2012). Fez pós-doutorado no laboratório de pesquisa INRIA Sophia Antipolis - Méditéranée, associado à Université de Nice-Sophia Antipolis (2012-2013), e foi professor visitante da Université de Montpellier no Laboratoire d'Informatique, de Robotique et de Microélectronique de Montpellier (2020-2021). É professor do Departamento de Matemática da Universidade Federal do Ceará e membro permanente do Programa de Pós-Graduação em Matemática (PGMAT-UFC) desde 2014 e do Programa de Mestrado e Doutorado em Computação (MDCC-UFC) desde 2021 e do grupo de pesquisa ParGO (UFC) desde 2004. Tem experiência nas áreas de Teoria de Grafos, Análise de Algoritmos e Complexidade. (Texto informado pelo autor)",88611,True,False,13,scrape_results/lattes_full/20260526_212601/raw/K4137385U7_J_lio_C_sar_Silva_Ara_jo/full_profile.json,scrape_results/lattes_full/20260526_212601/raw/K4137385U7_J_lio_C_sar_Silva_Ara_jo/full_cv.html,scrape_results/lattes_full/20260526_212601/raw/K4137385U7_J_lio_C_sar_Silva_Ara_jo/full_cv.txt,
Jurandir de Oliveira Lopes,UFPI,PQ-C,matched,K4792955Z7,Jurandir de Oliveira Lopes,9461891355101210,http://lattes.cnpq.br/9461891355101210,http://servicosweb.cnpq.br/wspessoa/servletrecuperafoto?tipo=1&id=K4792955Z7,25/05/2026,,"Possui graduação em Licenciatura em Matemática pela Universidade Federal do Piauí (1994), mestrado em Matemática pela Universidade Federal do Ceará (1997) e doutorado em Engenharia de Sistemas e Computação pela Universidade Federal do Rio de Janeiro (2002). É professor titular da Universidade Federal do Piauí. Tem experiência na área de Matemática, com ênfase em Otimização, atuando principalmente nos seguintes temas: problema da desigualdade variacional, algoritmo de ponto proximal, minimização quase-convexa, método de aproximações exterior e problema de equilíbrio. (Texto informado pelo autor)",64618,True,False,12,scrape_results/lattes_full/20260526_212601/raw/K4792955Z7_Jurandir_de_Oliveira_Lopes/full_profile.json,scrape_results/lattes_full/20260526_212601/raw/K4792955Z7_Jurandir_de_Oliveira_Lopes/full_cv.html,scrape_results/lattes_full/20260526_212601/raw/K4792955Z7_Jurandir_de_Oliveira_Lopes/full_cv.txt,
Jurandy Gomes de Almeida Junior,UFSCAR,PQ-2,matched,K4736755E0,Jurandy Gomes de Almeida Junior,4495269939725770,http://lattes.cnpq.br/4495269939725770,http://servicosweb.cnpq.br/wspessoa/servletrecuperafoto?tipo=1&id=K4736755E0,30/04/2026,https://orcid.org/0000-0002-4998-6996,"Professor Associado no Departamento de Computação da Universidade Federal de São Carlos (UFSCAR), campus Sorocaba (02/2022-presente) e Professor Colaborador no Programa de Pós-Graduação em Ciência da Computação da Universidade Federal de São Paulo (UNIFESP), campus São José dos Campos (02/2022-presente). É Bacharel em Ciência da Computação (2004) pela Universidade Estadual Paulista ''Júlio de Mesquita Filho'' (UNESP), Mestre (2007) e Doutor (2011) em Ciência da Computação pela Universidade Estadual de Campinas (UNICAMP). Foi Professor Adjunto no Instituto de Ciência e Tecnologia da Universidade Federal de São Paulo (UNIFESP), campus São José dos Campos (08/2013-01/2022). Foi pesquisador visitante junto ao Dept. of Computing Science, University of Alberta em Edmonton, Canadá (05/2011-08/2011), e junto à School of Computer Science and Electronic Engineering, Bangor University em Bangor, Reino Unido (01/2017-02/2017). Realizou estágio de pós-doutorado junto ao Instituto de Computação da Universidade Estadual de Campinas (12/2011-08/2013) e junto ao Dipartimento di Ingegneria e Scienza dell'Informazione, Università Degli Studi di Trento em Trento, Itália (02/2019-02/2020). É autor/coautor de mais de 100 artigos em periódicos e conferências com seletiva política editorial e atua como membro do comitê de programa e revisor de várias conferências internacionais e nacionais. Suas publicações foram citadas mais de 2.000 vezes e seu índice-h no Google Scholar é 26. Tem desenvolvido projetos de pesquisa multidisciplinares envolvendo Visão Computacional, Aprendizado Profundo, Processamento de Imagens, Recuperação de Informação, Aprendizado de Máquina e Reconhecimento de Padrões. (Texto informado pelo autor)",174924,True,False,13,scrape_results/lattes_full/20260526_212601/raw/K4736755E0_Jurandy_Gomes_de_Almeida_Junior/full_profile.json,scrape_results/lattes_full/20260526_212601/raw/K4736755E0_Jurandy_Gomes_de_Almeida_Junior/full_cv.html,scrape_results/lattes_full/20260526_212601/raw/K4736755E0_Jurandy_Gomes_de_Almeida_Junior/full_cv.txt,
Jussara Marques de Almeida Goncalves,UFMG,PQ-1C,matched,K4791240P3,Jussara Marques de Almeida Goncalves,3286329883412205,http://lattes.cnpq.br/3286329883412205,http://servicosweb.cnpq.br/wspessoa/servletrecuperafoto?tipo=1&id=K4791240P3,20/05/2026,https://orcid.org/0000-0001-9142-2919,"Possui graduação em Ciência da Computação pela Universidade Federal de Minas Gerais (1994), mestrado em Ciências da Computação pela Universidade Federal de Minas Gerais (1997), mestrado em Computer Science - University of Wisconsin - Madison, EUA (1999) e doutorado em Computer Science - University of Wisconsin - Madison, EUA (2003). Atualmente é professora titular da Universidade Federal de Minas Gerais. Tem experiência na área de Ciência da Computação, com ênfase em análise e modelagem de desempenho de sistemas distribuídos em larga escala, caracterização de cargas de trabalho e de padrões de comportamento de usuários, e computação social. Foi Membro Afiliado da Academia Brasileira de Ciências (2011-2015) e atualmente é Bolsista de Produtividade em Pesquisa do CNPq (nível 1C). Em 2025, foi incluída no ranking dos pesquisadores de Computação mais influentes no mundo, segundo Universidade de Stanford (https://elsevier.digitalcommonsdata.com/datasets/btchxktzyw/8, https://dcc.ufmg.br/ranking-da-stanford-aponta-professores-do-dcc-entre-os-mais-influentes-do-mundo/) e ocupa 15o posição no ranking dos melhores pesquisadores de Computação do Brasil segundo Research.com (https://research.com/scientists-rankings/computer-science/br). (Texto informado pelo autor)",349277,True,False,13,scrape_results/lattes_full/20260526_212601/raw/K4791240P3_Jussara_Marques_de_Almeida_Goncalves/full_profile.json,scrape_results/lattes_full/20260526_212601/raw/K4791240P3_Jussara_Marques_de_Almeida_Goncalves/full_cv.html,scrape_results/lattes_full/20260526_212601/raw/K4791240P3_Jussara_Marques_de_Almeida_Goncalves/full_cv.txt,
